id_proyecto_desarrollo,resultado,macro_distrito,distrito_municipal,cantidad_pisos,superficie_legal,superficie_construida,latitude,longitude,gral__patron_de_asentamiento,gral__zona_referencial,par__ale_sub_area_de_lote_edificable,par__altillo,par__amc_sub_area_maxima_a_cubrir_sub_sotano,par__ame_sub_area_maxima_a_edificar_sub_zocalo,par__amf_sub_altura_maxima_de_fachada_sub_sotano,par__amv_sub_area_minima_verde,par__fml_sub_frente_minimo_de_lote,par__fondo,par__lateral_1,par__lateral_2,par__mezzanine,par__nmp_sub_numero_minimo_de_parqueos,par__rme_sub_retiro_minimo_de_edificacion_torre_sub_frontal,par__rme_zocalo_sub_retiro_minimo_de_edificacion_zocalo_sub_frontal,par__semisotano,par__torre,par__voladizo_sub_voladizo_sobre_retiro_frontal,par__zocalo,es_agil,es_ampliacion
9,APROBADO,I - COTAHUMA,5,5,105.0,395.54,-16.511548,-68.143942,3C - d5,TACAGUA,91.3,0,0.0,0.0,0,12.69,7.62,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
9,APROBADO,III - PERIFERICA,13,4,298.0,1204.94,-16.468745,-68.114196,3 - d13,VILLA EL CARMEN,298.0,0,0.0,0.0,0,91.21,11.98,0.0,0.0,0.0,0.0,6,0.0,0.0,1,4,0.76,0,False,True
8,APROBADO,V - SUR,21,4,177.56,258.26,-16.520639,-68.110384,3F - d21,ALTO OBRAJES,177.56,0,0.0,0.0,0,54.32,11.88,0.0,0.0,0.0,0.0,0,3.0,0.0,0,4,1.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,177.12,576.72,-16.498343,-68.105257,3 - d16,PAMPAHASI,176.12,0,0.0,0.0,0,53.85,14.98,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.16,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,17,5,300.0,0.0,-16.507767,-68.100456,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,3,209.0,404.69,-16.54561,-68.073125,4P - d19,CALACOTO,209.0,0,0.0,0.0,0,66.96,10.71,0.0,0.0,0.0,0.0,2,3.26,0.0,0,3,1.0,0,False,True
9,APROBADO,III - PERIFERICA,13,7,257.94,1543.24,-16.475809,-68.118336,3C - d13,VILLA FATIMA,257.94,0,0.0,0.0,0,28.3,12.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7,0.95,0,False,True
8,OBSERVADO,V - SUR,18,1,300.0,0.0,-16.516492,-68.071225,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,195.5,0.0,-16.489771,-68.133649,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,5,80.0,349.54,-16.499783,-68.157453,3 - d8,LA PORTADA,71.26,0,0.0,0.0,0,1.0,7.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,VI - MALLASA,20,4,452.0,351.6,-16.567401,-68.088216,4CP - d20,MALLASA,452.0,0,0.0,0.0,0,65.2,4.36,0.0,0.0,0.0,0.0,2,0.0,0.0,0,4,0.8,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,8,4,169.0,538.14,-16.501209,-68.155121,3 - d8,CHAMOCO CHICO,169.0,0,0.0,0.0,0,52.29,13.11,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,1.0,0,False,True
8,APROBADO,III - PERIFERICA,12,4,118.34,374.75,-16.479203,-68.124427,2 - d12,VILLA FATIMA,122.0,0,0.0,0.0,0,12.21,20.16,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.81,0,False,True
8,OBSERVADO,V - SUR,21,4,186.35,0.0,-16.526023,-68.102077,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,3,4,208.0,298.07,-16.518636,-68.129762,3 - d3,SOPOCACHI,208.0,0,67.0,0.0,1,63.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.8,0,False,True
8,APROBADO,V - SUR,18,3,294.79,481.77,-16.549117,-68.061479,4P - d19,CALACOTO,294.79,0,0.0,0.0,0,88.86,15.0,0.0,0.0,0.0,0.0,4,3.0,0.0,0,3,1.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,14,4,146.09,0.0,-16.491881,-68.117355,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
9,APROBADO,V - SUR,18,7,281.9,1723.84,-16.530522,-68.071968,4CP - d18,ACHUMANI,290.0,0,261.66,0.0,1,67.7,20.05,0.0,0.0,0.0,0.0,8,3.0,0.0,1,7,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,3,132.0,455.34,-16.47808,-68.121587,3 - d13,VILLA FATIMA,132.0,0,0.0,0.0,0,42.41,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,VII - CENTRO,2,4,241.3,975.43,-16.492974,-68.126021,2 - d12,VILLA PABON,230.64,0,0.0,0.0,0,47.39,22.97,0.0,0.0,0.0,0.0,3,0.0,0.0,1,4,1.0,0,False,True
8,APROBADO,V - SUR,18,3,300.0,530.87,-16.548811,-68.062629,4P - d19,CALACOTO,300.0,0,108.94,0.0,1,91.27,32.87,0.0,0.0,0.0,0.0,2,3.12,0.0,0,3,1.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,5,244.0,724.21,-16.492956,-68.158833,3C - d8,LA PORTADA,240.61,0,0.0,0.0,0,24.06,30.56,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,V - SUR,18,4,300.0,551.93,-16.519947,-68.088176,4P - d18,IRPAVI PLAYON,300.0,0,0.0,0.0,0,91.61,15.0,0.0,0.0,0.0,0.0,4,5.0,0.0,0,4,1.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,100.0,0.0,-16.492778,-68.128766,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,4,192.5,611.99,-16.469172,-68.112,3 - d13,VILLA EL CARMEN,181.09,0,0.0,0.0,0,54.33,11.0,0.0,0.0,0.0,0.0,0,6.24,0.0,1,4,0.2,0,False,True
9,OBSERVADO,III - PERIFERICA,13,5,182.48,0.0,-16.475796,-68.118078,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,15,2,236.0,0.0,-16.505801,-68.111318,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,OBSERVADO,V - SUR,18,3,760.0,0.0,-16.547205,-68.070616,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,8,1,120.0,0.0,-16.488135,-68.158234,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
9,APROBADO,IV - SAN ANTONIO,14,5,215.0,747.12,-16.49331,-68.11432,3C - d14,VILLA COPACABANA,215.0,0,0.0,0.0,0,24.37,13.39,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
8,APROBADO,III - PERIFERICA,11,4,100.0,290.38,-16.479602,-68.143637,2 - d11,VINO TINTO,100.0,0,0.0,0.0,0,10.0,6.78,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,APROBADO,V - SUR,19,3,400.0,549.93,-16.539983,-68.040757,4PO - d19,ALTO CALACOTO,400.0,0,0.0,0.0,0,120.0,16.1,0.0,0.0,0.0,0.0,3,0.0,0.0,1,3,1.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,8,4,200.0,647.68,-16.489952,-68.149808,3 - d8,VILLA VICTORIA,200.0,0,0.0,0.0,0,60.0,14.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,1.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,8,4,162.0,0.0,-16.500465,-68.154619,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,16,4,100.0,348.45,-16.493903,-68.10306,3 - d16,PAMPAHASI,101.31,0,0.0,0.0,0,30.95,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.75,0,False,True
8,APROBADO,III - PERIFERICA,11,3,242.08,384.39,-16.467915,-68.151815,3 - d11,ACHACHICALA,243.53,0,0.0,0.0,0,75.14,31.05,0.0,0.0,0.0,0.0,1,3.92,0.0,0,3,0.0,0,False,True
8,APROBADO,IV - SAN ANTONIO,17,4,104.72,219.12,-16.509312,-68.111505,3AD - d17,VILLA ARMONIA,104.72,0,0.0,0.0,0,0.0,7.88,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.0,0,False,True
8,APROBADO,V - SUR,18,3,440.46,1482.0,-16.538512,-68.074342,4P - d19,CALACOTO,468.5,0,395.76,0.0,1,192.16,16.43,0.0,0.0,0.0,0.0,5,3.0,0.0,0,3,0.9,0,False,True
8,OBSERVADO,I - COTAHUMA,4,3,304.68,0.0,-16.527108,-68.128401,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,IV - SAN ANTONIO,17,4,356.0,0.0,-16.503392,-68.106472,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,18,5,240.0,672.18,-16.509492,-68.045586,4PK - d18,ACHUMANI,238.2,0,0.0,0.0,0,93.87,12.03,0.0,0.0,0.0,0.0,3,3.0,0.0,0,5,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,4,196.0,0.0,-16.506762,-68.102972,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,III - PERIFERICA,13,4,149.8,0.0,-16.46973,-68.11331,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,7,240.74,1778.95,-16.522756,-68.102031,3C - d21,ALTO OBRAJES,240.74,0,224.83,0.0,1,40.93,11.96,0.0,0.0,0.0,0.0,12,1.05,0.0,1,7,0.0,0,False,True
8,APROBADO,V - SUR,21,3,383.7,373.45,-16.533881,-68.093489,3,BELLA - VISTA,383.7,0,0.0,0.0,0,0.0,15.87,0.0,0.0,0.0,0.0,0,26.77,0.0,0,3,0.5,0,False,True
9,APROBADO,V - SUR,21,4,210.0,583.87,-16.52689,-68.095708,3,BELLA - VISTA,208.53,0,0.0,0.0,0,0.0,12.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.2,0,False,True
9,APROBADO,I - COTAHUMA,5,5,93.25,334.31,-16.508258,-68.143355,3C - d5,TACAGUA,93.25,0,0.0,0.0,0,25.97,6.87,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
9,APROBADO,V - SUR,18,3,600.0,1329.05,-16.527174,-68.085802,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,VII - CENTRO,2,3,176.34,431.36,-16.496393,-68.125026,3 - d2,MIRAFLORES,176.37,0,0.0,0.0,0,54.03,13.1,0.0,0.0,0.0,0.0,0,2.0,0.0,0,3,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,10,4,120.16,0.0,-16.478117,-68.152699,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,600.0,1145.2,-16.530307,-68.098428,3,BELLA - VISTA,600.0,0,0.0,0.0,0,0.0,16.5,0.0,0.0,0.0,0.0,2,1.2,0.0,1,4,0.0,0,False,True
8,OBSERVADO,V - SUR,21,3,300.0,0.0,-16.548474,-68.096952,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,14,3,61.46,0.0,-16.480101,-68.113613,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,4,204.2,333.87,-16.525733,-68.142732,2 - d4,PASANKERI,204.2,0,0.0,0.0,0,20.42,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,1.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,160.0,0.0,-16.481356,-68.141841,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,IV - SAN ANTONIO,17,3,123.34,248.75,-16.507698,-68.111917,3AD - d17,VILLA ARMONIA,123.34,0,0.0,0.0,0,0.0,12.08,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,0.0,0,False,True
8,OBSERVADO,II - MAXIMILIANO PAREDES,8,5,102.0,0.0,-16.492725,-68.150026,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,3,8,905.57,5947.11,-16.517404,-68.126869,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,VI - MALLASA,20,2,1111.54,510.12,-16.562044,-68.096777,4A - d20,MALLASILLA,1111.54,0,0.0,0.0,0,449.59,8.6,0.0,0.0,0.0,0.0,2,6.06,0.0,1,2,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,1,298.0,0.0,-16.502084,-68.102028,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,750.0,0.0,-16.541151,-68.063784,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,4,3,137.33,0.0,-16.518047,-68.140698,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,VII - CENTRO,1,6,165.23,632.25,-16.496248,-68.129372,DESCONOCIDO,CENTRAL,0.0,0,0.0,0.0,0,51.79,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6,0.0,0,False,True
8,APROBADO,V - SUR,18,2,300.0,303.0,-16.516396,-68.070239,4P.R - d18,CIUDADELA STRONGUISTA,300.0,0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,0.0,2,3.0,0.0,0,2,0.0,0,False,True
8,APROBADO,VII - CENTRO,2,7,520.0,3957.09,-16.50022,-68.117918,3F - d2,MIRAFLORES,491.43,0,491.43,0.0,2,153.99,11.38,0.0,0.0,0.0,0.0,13,3.0,0.0,1,7,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,4,200.0,672.08,-16.498735,-68.150271,3 - d7,LOS ANDES,200.0,0,0.0,0.0,0,64.29,11.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.75,0,False,True
8,APROBADO,V - SUR,18,3,300.0,629.23,-16.513271,-68.070095,4P.R - d18,ALTO IRPAVI,300.0,0,93.15,0.0,1,0.0,15.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0,3,0.0,0,False,True
8,OBSERVADO,I - COTAHUMA,3,2,102.06,0.0,-16.510675,-68.136702,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,9,3,136.36,337.82,-16.491402,-68.166042,3 - d9,LA PORTADA,136.36,0,0.0,0.0,0,41.36,6.82,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,5,114.58,398.66,-16.501216,-68.146422,3 - d7,CHIJINI,114.9,0,0.0,0.0,0,35.84,11.52,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0.35,0,False,True
8,APROBADO,VII - CENTRO,2,5,127.06,363.22,-16.499514,-68.117402,3F - d2,MIRAFLORES,119.74,0,0.0,0.0,0,40.67,7.76,0.0,0.0,0.0,0.0,0,3.0,0.0,0,5,0.0,0,False,True
9,OBSERVADO,I - COTAHUMA,6,7,457.0,0.0,-16.505569,-68.138569,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,V - SUR,18,6,270.0,1202.75,-16.541714,-68.079023,4CP - d19,CALACOTO (SAN MIGUEL),270.0,0,270.0,0.0,1,80.34,31.16,3.18,3.0,3.0,0.0,5,3.13,3.13,0,6,0.0,0,False,True
8,APROBADO,VII - CENTRO,2,6,218.7,926.67,-16.505881,-68.122462,3F - d2,MIRAFLORES,218.7,0,0.0,0.0,0,111.82,8.33,0.0,0.0,0.0,0.0,1,3.0,0.0,1,6,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,5,50.0,259.62,-16.501072,-68.142481,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,6,3,130.0,346.35,-16.501461,-68.137675,DESCONOCIDO,SAN PEDRO,0.0,0,0.0,84.0,0,38.75,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,1.0,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,87.5,0.0,-16.48053,-68.140926,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,11,4,277.5,1630.64,-16.493166,-68.131467,2 - d11,AGUA DE LA VIDA,277.5,0,277.31,0.0,1,48.64,19.5,0.0,0.0,0.0,0.0,7,0.0,0.0,1,4,0.6,0,False,True
8,APROBADO,V - SUR,18,2,300.0,247.32,-16.511311,-68.051207,4P - d18,LOS ROSALES,300.0,0,0.0,0.0,0,90.0,12.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0,2,0.0,0,False,True
8,APROBADO,V - SUR,18,5,449.19,1596.99,-16.512496,-68.083483,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,5,116.44,384.46,-16.484159,-68.119308,3 - d13,BARRIO GRAFICO,116.44,0,0.0,0.0,0,35.34,6.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,1.0,0,False,True
9,OBSERVADO,III - PERIFERICA,12,3,178.52,0.0,-16.484935,-68.129012,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,False
8,APROBADO,III - PERIFERICA,11,4,204.0,651.46,-16.459498,-68.147044,3 - d11,PLAN AUTOPISTA,204.0,0,0.0,0.0,0,69.84,12.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0.5,0,False,True
8,OBSERVADO,I - COTAHUMA,5,2,137.5,0.0,-16.510106,-68.145247,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,III - PERIFERICA,11,3,168.72,640.92,-16.479287,-68.141118,2 - d11,VINO TINTO,168.72,0,0.0,0.0,0,16.87,10.1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,3,1.0,0,False,True
8,APROBADO,V - SUR,21,3,390.0,502.92,-16.533015,-68.10535,DESCONOCIDO,SEGUENCOMA ALTO,0.0,0,0.0,0.0,0,0.0,15.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0,3,0.5,0,False,True
8,APROBADO,III - PERIFERICA,13,4,211.68,799.67,-16.479618,-68.118557,3 - d13,BARRIO GRAFICO,211.68,0,0.0,0.0,0,66.78,12.3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.75,0,False,True
8,APROBADO,VII - CENTRO,2,2,266.05,326.28,-16.487549,-68.122163,3F - d2,MIRAFLORES,266.05,0,0.0,0.0,0,80.64,11.85,0.0,0.0,0.0,0.0,0,3.0,0.0,0,2,0.0,0,False,True
9,APROBADO,II - MAXIMILIANO PAREDES,7,3,183.14,527.57,-16.504351,-68.150737,2 - d7,ALTO CHIJINI,167.44,0,0.0,0.0,0,17.22,25.72,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,I - COTAHUMA,6,4,177.84,565.1,-16.506262,-68.137683,3 - d6,SAN PEDRO,177.84,0,0.0,0.0,0,53.35,15.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.7,0,False,True
8,APROBADO,VII - CENTRO,2,5,101.2,414.44,-16.489221,-68.124754,3 - d2,MIRAFLORES,101.2,0,0.0,0.0,0,30.37,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5,0.49,0,False,True
8,OBSERVADO,III - PERIFERICA,11,3,89.5,187.81,-16.481189,-68.143284,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,19,2,300.0,190.91,-16.53493,-68.052709,4P - d19,ALTO ACHUMANI,290.24,0,98.06,0.0,0,87.07,12.0,0.0,0.0,0.0,0.0,1,3.16,0.0,0,2,0.0,0,False,True
8,OBSERVADO,V - SUR,18,4,202.36,0.0,-16.516348,-68.088675,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,4,113.25,375.97,-16.524936,-68.098134,3,BELLA - VISTA,113.25,1,0.0,0.0,0,0.0,5.57,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.75,0,False,True
8,APROBADO,VII - CENTRO,2,6,158.0,617.0,-16.48639,-68.120834,3F - d2,MIRAFLORES,158.0,0,0.0,0.0,0,47.64,13.88,0.0,0.0,0.0,0.0,2,3.0,0.0,0,6,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,17,4,258.0,0.0,-16.510437,-68.109138,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,II - MAXIMILIANO PAREDES,7,3,162.82,351.18,-16.498547,-68.149689,3 - d7,LOS ANDES,128.18,0,0.0,0.0,0,38.45,11.16,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.5,0,False,True
8,APROBADO,I - COTAHUMA,4,4,200.0,511.02,-16.523281,-68.142441,2 - d4,PASANKERI,200.0,0,0.0,0.0,0,60.76,9.23,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,0.85,0,False,True
8,APROBADO,I - COTAHUMA,3,5,252.18,1022.18,-16.514687,-68.132062,3F - d3,SOPOCACHI,243.06,0,0.0,0.0,0,72.92,14.14,0.0,0.0,0.0,0.0,3,4.0,0.0,1,5,0.0,0,False,True
8,OBSERVADO,V - SUR,18,3,300.0,0.0,-16.532496,-68.074988,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,V - SUR,21,7,681.66,4154.68,-16.529113,-68.104412,4 - d21,OBRAJES,681.66,0,681.66,0.0,1,366.51,30.95,0.0,0.0,0.0,0.0,27,4.0,0.0,2,7,0.0,0,False,True
8,APROBADO,III - PERIFERICA,13,4,132.0,454.73,-16.478026,-68.121594,3 - d13,VILLA FATIMA,132.0,0,0.0,0.0,0,39.6,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4,0.75,0,False,True
1,APROBADO,VII - CENTRO,2,7,141.0,881.47,-16.4985,-68.118372,6Z - d2,MIRAFLORES,141.0,0,141.68,0.0,1,42.99,16.9,0.0,0.0,0.0,0.0,2,3.0,0.0,0,7,0.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,17,4,200.52,0.0,-16.507412,-68.11451,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
8,APROBADO,I - COTAHUMA,4,3,175.0,446.94,-16.510013,-68.14219,3 - d4,TEMBLADERANI,175.0,0,0.0,0.0,0,54.2,8.58,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,1.0,0,False,True
8,OBSERVADO,IV - SAN ANTONIO,16,5,200.0,0.0,-16.488743,-68.095851,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,OBSERVADO,V - SUR,18,4,600.0,0.0,-16.520402,-68.086926,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
9,APROBADO,V - SUR,18,5,346.07,1470.24,-16.534848,-68.077322,DESCONOCIDO,DESCONOCIDO,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,False,True
